case_id,model_type,placement_type,num_occluders,occluder_size,target_class,target_class_name,baseline_target_logit,post_occlusion_target_logit,target_logit_drop,is_correct_baseline,is_correct_post_occlusion,prediction_changed
ns_cow_510,resnet50_geirhos_tl,random,3,32,7,bull,6.473172187805176,5.768515586853027,0.7046566009521484,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,4,32,7,bull,6.473172187805176,3.0102121829986572,3.4629600048065186,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,5,32,7,bull,6.473172187805176,5.172580718994141,1.3005914688110352,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,6,32,7,bull,6.473172187805176,5.047228813171387,1.425943374633789,0,1,1
ns_cow_510,resnet50_geirhos_tl,random,7,32,7,bull,6.473172187805176,4.770566940307617,1.7026052474975586,0,1,1
ns_cow_510,resnet50_geirhos_tl,random,8,32,7,bull,6.473172187805176,4.390158653259277,2.0830135345458984,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,1,64,7,bull,6.473172187805176,1.6877793073654175,4.785392880439758,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,2,64,7,bull,6.473172187805176,0.9051406979560852,5.568031489849091,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,3,64,7,bull,6.473172187805176,0.12883982062339783,6.344332367181778,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,4,64,7,bull,6.473172187805176,0.25329723954200745,6.219874948263168,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,5,64,7,bull,6.473172187805176,0.718349814414978,5.754822373390198,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,6,64,7,bull,6.473172187805176,0.7744430303573608,5.698729157447815,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,7,64,7,bull,6.473172187805176,0.15917110443115234,6.314001083374023,0,0,1
ns_cow_510,resnet50_geirhos_tl,targeted,8,64,7,bull,6.473172187805176,0.09420756995677948,6.378964617848396,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,1,64,7,bull,6.473172187805176,3.0820064544677734,3.3911657333374023,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,2,64,7,bull,6.473172187805176,3.8584277629852295,2.6147444248199463,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,3,64,7,bull,6.473172187805176,4.559897422790527,1.9132747650146484,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,4,64,7,bull,6.473172187805176,0.27014511823654175,6.203027069568634,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,5,64,7,bull,6.473172187805176,2.451870918273926,4.02130126953125,0,1,1
ns_cow_510,resnet50_geirhos_tl,random,6,64,7,bull,6.473172187805176,2.362759828567505,4.110412359237671,0,1,1
ns_cow_510,resnet50_geirhos_tl,random,7,64,7,bull,6.473172187805176,1.2964030504226685,5.176769137382507,0,0,1
ns_cow_510,resnet50_geirhos_tl,random,8,64,7,bull,6.473172187805176,1.7983835935592651,4.674788594245911,0,1,1
ns_cow_510,resnet50_tl_20250829,targeted,1,8,17,dog,152.57012939453125,151.53829956054688,1.031829833984375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,2,8,17,dog,152.57012939453125,150.53643798828125,2.03369140625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,3,8,17,dog,152.57012939453125,149.4437713623047,3.1263580322265625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,4,8,17,dog,152.57012939453125,148.27001953125,4.30010986328125,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,5,8,17,dog,152.57012939453125,148.00013732910156,4.5699920654296875,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,6,8,17,dog,152.57012939453125,147.0637969970703,5.5063323974609375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,7,8,17,dog,152.57012939453125,146.1114959716797,6.4586334228515625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,8,8,17,dog,152.57012939453125,145.42974853515625,7.140380859375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,1,8,17,dog,152.57012939453125,152.6445770263672,-0.0744476318359375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,2,8,17,dog,152.57012939453125,152.08094787597656,0.4891815185546875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,3,8,17,dog,152.57012939453125,151.96609497070312,0.604034423828125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,4,8,17,dog,152.57012939453125,152.1385498046875,0.43157958984375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,5,8,17,dog,152.57012939453125,151.2938995361328,1.2762298583984375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,6,8,17,dog,152.57012939453125,151.24346923828125,1.32666015625,0,0,0
ns_cow_510,resnet50_tl_20250829,random,7,8,17,dog,152.57012939453125,151.7071075439453,0.8630218505859375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,8,8,17,dog,152.57012939453125,150.86807250976562,1.702056884765625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,1,16,17,dog,152.57012939453125,150.45953369140625,2.110595703125,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,2,16,17,dog,152.57012939453125,148.86862182617188,3.701507568359375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,3,16,17,dog,152.57012939453125,147.6678466796875,4.90228271484375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,4,16,17,dog,152.57012939453125,146.04676818847656,6.5233612060546875,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,5,16,17,dog,152.57012939453125,144.2857666015625,8.28436279296875,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,6,16,17,dog,152.57012939453125,142.51907348632812,10.051055908203125,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,7,16,17,dog,152.57012939453125,140.77577209472656,11.794357299804688,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,8,16,17,dog,152.57012939453125,138.9269256591797,13.643203735351562,0,0,0
ns_cow_510,resnet50_tl_20250829,random,1,16,17,dog,152.57012939453125,152.16249084472656,0.4076385498046875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,2,16,17,dog,152.57012939453125,152.3907012939453,0.1794281005859375,0,0,0
ns_cow_510,resnet50_tl_20250829,random,3,16,17,dog,152.57012939453125,149.43833923339844,3.1317901611328125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,4,16,17,dog,152.57012939453125,150.42820739746094,2.1419219970703125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,5,16,17,dog,152.57012939453125,149.60232543945312,2.967803955078125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,6,16,17,dog,152.57012939453125,147.4834442138672,5.0866851806640625,0,0,0
ns_cow_510,resnet50_tl_20250829,random,7,16,17,dog,152.57012939453125,147.13006591796875,5.4400634765625,0,0,0
ns_cow_510,resnet50_tl_20250829,random,8,16,17,dog,152.57012939453125,148.7528533935547,3.8172760009765625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,1,32,17,dog,152.57012939453125,145.9390106201172,6.6311187744140625,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,2,32,17,dog,152.57012939453125,143.8531036376953,8.717025756835938,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,3,32,17,dog,152.57012939453125,138.25946044921875,14.3106689453125,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,4,32,17,dog,152.57012939453125,132.59483337402344,19.975296020507812,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,5,32,17,dog,152.57012939453125,126.63461303710938,25.935516357421875,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,6,32,17,dog,152.57012939453125,123.19560241699219,29.374526977539062,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,7,32,17,dog,152.57012939453125,118.4504623413086,34.119667053222656,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,8,32,17,dog,152.57012939453125,114.9175796508789,37.652549743652344,0,0,1
ns_cow_510,resnet50_tl_20250829,random,1,32,17,dog,152.57012939453125,150.2399139404297,2.3302154541015625,0,0,0
ns_cow_510,resnet50_tl_20250829,random,2,32,17,dog,152.57012939453125,147.99050903320312,4.579620361328125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,3,32,17,dog,152.57012939453125,147.57252502441406,4.9976043701171875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,4,32,17,dog,152.57012939453125,135.8477020263672,16.722427368164062,0,0,0
ns_cow_510,resnet50_tl_20250829,random,5,32,17,dog,152.57012939453125,137.6655731201172,14.904556274414062,0,0,0
ns_cow_510,resnet50_tl_20250829,random,6,32,17,dog,152.57012939453125,133.64248657226562,18.927642822265625,0,0,0
ns_cow_510,resnet50_tl_20250829,random,7,32,17,dog,152.57012939453125,133.9034423828125,18.66668701171875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,8,32,17,dog,152.57012939453125,127.00489044189453,25.56523895263672,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,1,64,17,dog,152.57012939453125,136.21685791015625,16.353271484375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,2,64,17,dog,152.57012939453125,121.96414184570312,30.605987548828125,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,3,64,17,dog,152.57012939453125,108.88715362548828,43.68297576904297,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,4,64,17,dog,152.57012939453125,95.4286117553711,57.141517639160156,0,0,1
ns_cow_510,resnet50_tl_20250829,targeted,5,64,17,dog,152.57012939453125,87.1790771484375,65.39105224609375,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,6,64,17,dog,152.57012939453125,79.6832046508789,72.88692474365234,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,7,64,17,dog,152.57012939453125,65.01384735107422,87.55628204345703,0,0,0
ns_cow_510,resnet50_tl_20250829,targeted,8,64,17,dog,152.57012939453125,59.19040298461914,93.37972640991211,0,0,0
ns_cow_510,resnet50_tl_20250829,random,1,64,17,dog,152.57012939453125,147.65484619140625,4.915283203125,0,0,0
ns_cow_510,resnet50_tl_20250829,random,2,64,17,dog,152.57012939453125,135.4295196533203,17.140609741210938,0,0,0
ns_cow_510,resnet50_tl_20250829,random,3,64,17,dog,152.57012939453125,123.94447326660156,28.625656127929688,0,0,0
ns_cow_510,resnet50_tl_20250829,random,4,64,17,dog,152.57012939453125,112.0499267578125,40.52020263671875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,5,64,17,dog,152.57012939453125,109.02812957763672,43.54199981689453,0,0,0
ns_cow_510,resnet50_tl_20250829,random,6,64,17,dog,152.57012939453125,91.02833557128906,61.54179382324219,0,0,1
ns_cow_510,resnet50_tl_20250829,random,7,64,17,dog,152.57012939453125,97.37973022460938,55.190399169921875,0,0,0
ns_cow_510,resnet50_tl_20250829,random,8,64,17,dog,152.57012939453125,62.827903747558594,89.74222564697266,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,1,8,7,bull,6.982400417327881,6.561465263366699,0.42093515396118164,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,2,8,7,bull,6.982400417327881,6.166953086853027,0.8154473304748535,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,3,8,7,bull,6.982400417327881,6.264498710632324,0.7179017066955566,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,4,8,7,bull,6.982400417327881,6.071137428283691,0.9112629890441895,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,5,8,7,bull,6.982400417327881,5.724875450134277,1.2575249671936035,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,6,8,7,bull,6.982400417327881,5.808602333068848,1.1737980842590332,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,7,8,7,bull,6.982400417327881,5.605453014373779,1.3769474029541016,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,8,8,7,bull,6.982400417327881,5.547695636749268,1.4347047805786133,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,1,8,7,bull,6.982400417327881,7.100384712219238,-0.11798429489135742,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,2,8,7,bull,6.982400417327881,7.6560821533203125,-0.6736817359924316,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,3,8,7,bull,6.982400417327881,7.569675445556641,-0.5872750282287598,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,4,8,7,bull,6.982400417327881,7.833127498626709,-0.8507270812988281,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,5,8,7,bull,6.982400417327881,7.616517066955566,-0.6341166496276855,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,6,8,7,bull,6.982400417327881,6.8040900230407715,0.17831039428710938,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,7,8,7,bull,6.982400417327881,7.581403732299805,-0.5990033149719238,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,8,8,7,bull,6.982400417327881,7.258180618286133,-0.27578020095825195,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,1,16,7,bull,6.982400417327881,6.23553466796875,0.7468657493591309,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,2,16,7,bull,6.982400417327881,5.4578704833984375,1.5245299339294434,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,3,16,7,bull,6.982400417327881,4.843648910522461,2.13875150680542,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,4,16,7,bull,6.982400417327881,4.256000995635986,2.7263994216918945,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,5,16,7,bull,6.982400417327881,3.811954975128174,3.170445442199707,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,6,16,7,bull,6.982400417327881,3.3275692462921143,3.6548311710357666,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,7,16,7,bull,6.982400417327881,2.999629020690918,3.982771396636963,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,8,16,7,bull,6.982400417327881,2.8397319316864014,4.1426684856414795,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,1,16,7,bull,6.982400417327881,6.960478782653809,0.021921634674072266,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,2,16,7,bull,6.982400417327881,7.361534595489502,-0.3791341781616211,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,3,16,7,bull,6.982400417327881,6.874128818511963,0.10827159881591797,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,4,16,7,bull,6.982400417327881,7.153215408325195,-0.17081499099731445,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,5,16,7,bull,6.982400417327881,7.4912238121032715,-0.5088233947753906,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,6,16,7,bull,6.982400417327881,6.459031105041504,0.523369312286377,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,7,16,7,bull,6.982400417327881,7.256374835968018,-0.2739744186401367,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,8,16,7,bull,6.982400417327881,6.806603908538818,0.1757965087890625,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,1,32,7,bull,6.982400417327881,4.5103068351745605,2.4720935821533203,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,2,32,7,bull,6.982400417327881,2.2076621055603027,4.774738311767578,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,3,32,7,bull,6.982400417327881,2.2750892639160156,4.707311153411865,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,4,32,7,bull,6.982400417327881,2.228342294692993,4.754058122634888,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,5,32,7,bull,6.982400417327881,1.6931617259979248,5.289238691329956,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,6,32,7,bull,6.982400417327881,2.597533941268921,4.38486647605896,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,7,32,7,bull,6.982400417327881,2.9304726123809814,4.051927804946899,0,0,0
ns_cow_780,resnet50_geirhos_tl,targeted,8,32,7,bull,6.982400417327881,1.9366211891174316,5.045779228210449,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,1,32,7,bull,6.982400417327881,6.722647666931152,0.2597527503967285,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,2,32,7,bull,6.982400417327881,6.409663677215576,0.5727367401123047,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,3,32,7,bull,6.982400417327881,7.679121971130371,-0.6967215538024902,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,4,32,7,bull,6.982400417327881,4.8826494216918945,2.0997509956359863,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,5,32,7,bull,6.982400417327881,4.976687431335449,2.0057129859924316,0,0,0
ns_cow_780,resnet50_geirhos_tl,random,6,32,7,bull,6.982400417327881,5.054824352264404,1.9275760650634766,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,7,32,7,bull,6.982400417327881,5.9387969970703125,1.0436034202575684,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,8,32,7,bull,6.982400417327881,3.2315409183502197,3.750859498977661,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,1,64,7,bull,6.982400417327881,2.7288713455200195,4.253529071807861,0,1,1
ns_cow_780,resnet50_geirhos_tl,targeted,2,64,7,bull,6.982400417327881,0.7167143821716309,6.26568603515625,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,3,64,7,bull,6.982400417327881,-0.40178272128105164,7.3841831386089325,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,4,64,7,bull,6.982400417327881,-0.04832029342651367,7.0307207107543945,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,5,64,7,bull,6.982400417327881,-0.21864843368530273,7.201048851013184,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,6,64,7,bull,6.982400417327881,-0.5224788784980774,7.504879295825958,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,7,64,7,bull,6.982400417327881,-0.2250133752822876,7.2074137926101685,0,0,1
ns_cow_780,resnet50_geirhos_tl,targeted,8,64,7,bull,6.982400417327881,-0.2250133752822876,7.2074137926101685,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,1,64,7,bull,6.982400417327881,3.311218738555908,3.6711816787719727,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,2,64,7,bull,6.982400417327881,5.2502336502075195,1.7321667671203613,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,3,64,7,bull,6.982400417327881,2.906345844268799,4.076054573059082,0,1,1
ns_cow_780,resnet50_geirhos_tl,random,4,64,7,bull,6.982400417327881,0.03186618909239769,6.950534228235483,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,5,64,7,bull,6.982400417327881,0.8128570318222046,6.169543385505676,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,6,64,7,bull,6.982400417327881,0.8086294531822205,6.17377096414566,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,7,64,7,bull,6.982400417327881,1.163344144821167,5.819056272506714,0,0,1
ns_cow_780,resnet50_geirhos_tl,random,8,64,7,bull,6.982400417327881,0.244991272687912,6.737409144639969,0,0,1
ns_cow_780,resnet50_tl_20250829,targeted,1,8,17,dog,143.73995971679688,142.6385040283203,1.1014556884765625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,2,8,17,dog,143.73995971679688,141.58108520507812,2.15887451171875,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,3,8,17,dog,143.73995971679688,140.726318359375,3.013641357421875,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,4,8,17,dog,143.73995971679688,139.78936767578125,3.950592041015625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,5,8,17,dog,143.73995971679688,138.85214233398438,4.8878173828125,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,6,8,17,dog,143.73995971679688,138.43264770507812,5.30731201171875,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,7,8,17,dog,143.73995971679688,137.58450317382812,6.15545654296875,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,8,8,17,dog,143.73995971679688,136.971435546875,6.768524169921875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,1,8,17,dog,143.73995971679688,143.96888732910156,-0.2289276123046875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,2,8,17,dog,143.73995971679688,143.5183868408203,0.2215728759765625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,3,8,17,dog,143.73995971679688,143.20474243164062,0.53521728515625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,4,8,17,dog,143.73995971679688,143.206298828125,0.533660888671875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,5,8,17,dog,143.73995971679688,142.63804626464844,1.1019134521484375,0,0,0
ns_cow_780,resnet50_tl_20250829,random,6,8,17,dog,143.73995971679688,142.3682403564453,1.3717193603515625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,7,8,17,dog,143.73995971679688,142.56436157226562,1.17559814453125,0,0,0
ns_cow_780,resnet50_tl_20250829,random,8,8,17,dog,143.73995971679688,142.40286254882812,1.33709716796875,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,1,16,17,dog,143.73995971679688,141.9084014892578,1.8315582275390625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,2,16,17,dog,143.73995971679688,140.11436462402344,3.6255950927734375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,3,16,17,dog,143.73995971679688,138.31578063964844,5.4241790771484375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,4,16,17,dog,143.73995971679688,136.79148864746094,6.9484710693359375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,5,16,17,dog,143.73995971679688,135.35775756835938,8.3822021484375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,6,16,17,dog,143.73995971679688,133.61602783203125,10.123931884765625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,7,16,17,dog,143.73995971679688,132.5149688720703,11.224990844726562,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,8,16,17,dog,143.73995971679688,130.5933380126953,13.146621704101562,0,0,0
ns_cow_780,resnet50_tl_20250829,random,1,16,17,dog,143.73995971679688,143.32867431640625,0.411285400390625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,2,16,17,dog,143.73995971679688,143.34747314453125,0.392486572265625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,3,16,17,dog,143.73995971679688,140.44229125976562,3.29766845703125,0,0,0
ns_cow_780,resnet50_tl_20250829,random,4,16,17,dog,143.73995971679688,141.17562866210938,2.5643310546875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,5,16,17,dog,143.73995971679688,141.1188507080078,2.6211090087890625,0,0,0
ns_cow_780,resnet50_tl_20250829,random,6,16,17,dog,143.73995971679688,139.01113891601562,4.72882080078125,0,0,0
ns_cow_780,resnet50_tl_20250829,random,7,16,17,dog,143.73995971679688,138.6903076171875,5.049652099609375,0,0,0
ns_cow_780,resnet50_tl_20250829,random,8,16,17,dog,143.73995971679688,139.3609161376953,4.3790435791015625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,1,32,17,dog,143.73995971679688,137.2785186767578,6.4614410400390625,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,2,32,17,dog,143.73995971679688,131.0243377685547,12.715621948242188,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,3,32,17,dog,143.73995971679688,125.1998519897461,18.54010772705078,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,4,32,17,dog,143.73995971679688,119.46331024169922,24.276649475097656,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,5,32,17,dog,143.73995971679688,115.2847671508789,28.45519256591797,0,0,1
ns_cow_780,resnet50_tl_20250829,targeted,6,32,17,dog,143.73995971679688,109.13296508789062,34.60699462890625,0,0,1
ns_cow_780,resnet50_tl_20250829,targeted,7,32,17,dog,143.73995971679688,103.77781677246094,39.96214294433594,0,0,1
ns_cow_780,resnet50_tl_20250829,targeted,8,32,17,dog,143.73995971679688,100.36666870117188,43.373291015625,0,0,1
ns_cow_780,resnet50_tl_20250829,random,1,32,17,dog,143.73995971679688,140.5983123779297,3.1416473388671875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,2,32,17,dog,143.73995971679688,139.79039001464844,3.9495697021484375,0,0,0
ns_cow_780,resnet50_tl_20250829,random,3,32,17,dog,143.73995971679688,137.4814453125,6.258514404296875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,4,32,17,dog,143.73995971679688,128.21728515625,15.522674560546875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,5,32,17,dog,143.73995971679688,128.80520629882812,14.93475341796875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,6,32,17,dog,143.73995971679688,127.50753784179688,16.232421875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,7,32,17,dog,143.73995971679688,128.32656860351562,15.41339111328125,0,0,0
ns_cow_780,resnet50_tl_20250829,random,8,32,17,dog,143.73995971679688,121.50418853759766,22.23577117919922,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,1,64,17,dog,143.73995971679688,129.06491088867188,14.675048828125,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,2,64,17,dog,143.73995971679688,115.2010498046875,28.538909912109375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,3,64,17,dog,143.73995971679688,101.86349487304688,41.87646484375,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,4,64,17,dog,143.73995971679688,88.84149932861328,54.898460388183594,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,5,64,17,dog,143.73995971679688,81.39608764648438,62.3438720703125,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,6,64,17,dog,143.73995971679688,73.08819580078125,70.65176391601562,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,7,64,17,dog,143.73995971679688,65.14300537109375,78.59695434570312,0,0,0
ns_cow_780,resnet50_tl_20250829,targeted,8,64,17,dog,143.73995971679688,58.4818229675293,85.25813674926758,0,0,0
ns_cow_780,resnet50_tl_20250829,random,1,64,17,dog,143.73995971679688,138.53488159179688,5.205078125,0,0,0
ns_cow_780,resnet50_tl_20250829,random,2,64,17,dog,143.73995971679688,126.25117492675781,17.488784790039062,0,0,0
ns_cow_780,resnet50_tl_20250829,random,3,64,17,dog,143.73995971679688,115.13765716552734,28.60230255126953,0,0,0
ns_cow_780,resnet50_tl_20250829,random,4,64,17,dog,143.73995971679688,106.8071060180664,36.93285369873047,0,0,0
ns_cow_780,resnet50_tl_20250829,random,5,64,17,dog,143.73995971679688,100.26046752929688,43.4794921875,0,0,0
ns_cow_780,resnet50_tl_20250829,random,6,64,17,dog,143.73995971679688,84.537109375,59.202850341796875,0,0,1
ns_cow_780,resnet50_tl_20250829,random,7,64,17,dog,143.73995971679688,93.5257797241211,50.21417999267578,0,0,0
ns_cow_780,resnet50_tl_20250829,random,8,64,17,dog,143.73995971679688,59.97688293457031,83.76307678222656,0,0,0
ns_dog_105,resnet50_geirhos_tl,targeted,1,8,17,dog,4.399888515472412,3.374697685241699,1.025190830230713,1,0,1
ns_dog_105,resnet50_geirhos_tl,targeted,2,8,17,dog,4.399888515472412,2.8850162029266357,1.5148723125457764,1,0,1
ns_dog_105,resnet50_geirhos_tl,targeted,3,8,17,dog,4.399888515472412,2.4795632362365723,1.9203252792358398,1,0,1
ns_dog_105,resnet50_geirhos_tl,targeted,4,8,17,dog,4.399888515472412,1.8875892162322998,2.5122992992401123,1,0,1
ns_dog_105,resnet50_geirhos_tl,targeted,5,8,17,dog,4.399888515472412,1.7853646278381348,2.6145238876342773,1,0,1
ns_dog_105,resnet50_geirhos_tl,targeted,6,8,17,dog,4.399888515472412,1.8307065963745117,2.5691819190979004,1,0,1
