case_id,model_type,occluder_size,cluster_rank,k,normalized_debiased_mass,n_shapes_in_cluster,mean_resp,representative_png
s_fish_4,shape_biased,32,5,29,0.09420188357543526,25,0.9999999986240834,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_06825.png
s_fish_4,shape_biased,64,1,6,0.15089837469972686,25,0.9999999999853568,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_09376.png
s_fish_4,shape_biased,64,2,29,0.1403848273260536,25,0.9999999109890121,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_05220.png
s_fish_4,shape_biased,64,3,67,0.12168538358864117,25,0.9999999968935882,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_07750.png
s_fish_4,shape_biased,64,4,75,0.11436165318681218,25,0.9999999992157356,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_07559.png
s_fish_4,shape_biased,64,5,33,0.09818831737609067,25,0.9999999678416088,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01892.png
s_fish_4,texture_biased,8,1,0,0.10003479415394481,25,0.01259031240703452,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_8/generated/completions/completion_0001_09063.png
s_fish_4,texture_biased,8,2,1,0.1000273058436102,25,0.012589147715573606,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_8/generated/completions/completion_0001_09063.png
s_fish_4,texture_biased,8,3,2,0.10001989849274388,25,0.012587977086526923,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_8/generated/completions/completion_0001_09063.png
s_fish_4,texture_biased,8,4,3,0.10001237895037318,25,0.01258679066087281,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_8/generated/completions/completion_0001_08218.png
s_fish_4,texture_biased,8,5,4,0.10000437666192595,25,0.012585568426821864,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_8/generated/completions/completion_0001_09063.png
s_fish_4,texture_biased,16,1,0,0.2169926877810083,25,0.9999999924228871,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09784.png
s_fish_4,texture_biased,16,2,49,0.1818736896645698,25,0.9994430764463235,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05380.png
s_fish_4,texture_biased,16,3,24,0.16666643077498802,25,0.9999298900279008,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09043.png
s_fish_4,texture_biased,16,4,13,0.10194973967785388,25,0.9998899456221073,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05591.png
s_fish_4,texture_biased,16,5,6,0.09752417859474671,25,0.9967245572658727,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_16/generated/completions/completion_0001_06499.png
s_fish_4,texture_biased,32,1,76,0.25421056795587454,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08067.png
s_fish_4,texture_biased,32,2,40,0.20768133846790734,25,0.9999998711945841,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_32/generated/completions/completion_0001_04991.png
s_fish_4,texture_biased,32,3,67,0.12149521472415459,25,0.9999998697445455,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05825.png
s_fish_4,texture_biased,32,4,46,0.06982112607189984,25,0.9999998903476253,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00042.png
s_fish_4,texture_biased,32,5,70,0.06765363668765474,25,0.999999997597123,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_32/generated/completions/completion_0001_03654.png
s_fish_4,texture_biased,64,1,74,0.294830786206592,25,0.9999999395840586,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00182.png
s_fish_4,texture_biased,64,2,12,0.24699864003507294,25,0.9999999999999978,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_64/generated/completions/completion_0001_06841.png
s_fish_4,texture_biased,64,3,28,0.07541514077693721,25,0.9999999573363116,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00005.png
s_fish_4,texture_biased,64,4,8,0.06370985086268141,25,0.999984668484364,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_64/generated/completions/completion_0001_07039.png
s_fish_4,texture_biased,64,5,30,0.0607688257271988,25,0.9999975101731472,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_4/resnet50_tl_20250829/size_64/generated/completions/completion_0001_07089.png
s_fish_500,shape_biased,8,1,0,0.10003442198700777,25,0.012583098853740989,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_07880.png
s_fish_500,shape_biased,8,2,1,0.10002786843254191,25,0.012582109669483164,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_07880.png
s_fish_500,shape_biased,8,3,2,0.10002021177685863,25,0.012581025124810545,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_07880.png
s_fish_500,shape_biased,8,4,3,0.10001236878919639,25,0.012579916815586107,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_07880.png
s_fish_500,shape_biased,8,5,4,0.10000416257034533,25,0.012578768127809255,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_07880.png
s_fish_500,shape_biased,16,1,45,0.3583586053035532,25,0.9999999999999969,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03661.png
s_fish_500,shape_biased,16,2,3,0.15795268488036898,25,0.9999999999998275,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00126.png
s_fish_500,shape_biased,16,3,60,0.11141020950521358,25,0.9999999920342907,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_07358.png
s_fish_500,shape_biased,16,4,62,0.0845544862633653,25,0.999999999863144,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03118.png
s_fish_500,shape_biased,16,5,36,0.06161659467276848,25,0.9999999999946493,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04573.png
s_fish_500,shape_biased,32,1,34,0.18777136453720095,25,0.9999999996093699,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_03182.png
s_fish_500,shape_biased,32,2,55,0.1739079236211579,25,0.9999999988706185,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_04889.png
s_fish_500,shape_biased,32,3,17,0.13901253074098777,25,0.9999999569524524,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_07931.png
s_fish_500,shape_biased,32,4,18,0.12354793977092712,25,0.9999999999728647,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_01178.png
s_fish_500,shape_biased,32,5,29,0.11505836291138946,25,0.9999999996542783,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_02916.png
s_fish_500,shape_biased,64,1,6,0.2330536121255537,25,0.9999999998182889,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02855.png
s_fish_500,shape_biased,64,2,40,0.12195226098535134,25,0.9999992395568801,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_07339.png
s_fish_500,shape_biased,64,3,72,0.11224263696900577,25,0.9999998538158765,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01814.png
s_fish_500,shape_biased,64,4,18,0.08935922785762827,25,0.9999916825860947,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_05213.png
s_fish_500,shape_biased,64,5,24,0.07963997667630876,25,0.9999995290304347,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01324.png
s_fish_500,texture_biased,8,1,0,0.3998560467262915,25,0.9999999998388092,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07992.png
s_fish_500,texture_biased,8,2,60,0.14455208183706214,25,0.9999999733227471,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_8/generated/completions/completion_0001_02406.png
s_fish_500,texture_biased,8,3,5,0.1000331607999873,25,0.9999992100843004,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_8/generated/completions/completion_0001_08994.png
s_fish_500,texture_biased,8,4,78,0.05912380932866682,25,0.9999919223710034,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_8/generated/completions/completion_0001_02068.png
s_fish_500,texture_biased,8,5,22,0.05764687740102351,25,0.9999778300395303,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01616.png
s_fish_500,texture_biased,16,1,5,0.2912921762630564,25,0.9999999999924535,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09597.png
s_fish_500,texture_biased,16,2,76,0.19381573371460356,25,0.9999978618909476,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03928.png
s_fish_500,texture_biased,16,3,74,0.10991394279746049,25,0.9999999956541501,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_16/generated/completions/completion_0001_06988.png
s_fish_500,texture_biased,16,4,13,0.09496779724617017,25,0.9994456072864693,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_16/generated/completions/completion_0001_00673.png
s_fish_500,texture_biased,16,5,45,0.06334021183175582,25,0.9999999999877788,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_16/generated/completions/completion_0001_00360.png
s_fish_500,texture_biased,32,1,40,0.15916438786370718,25,0.9901693751543987,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_32/generated/completions/completion_0001_01059.png
s_fish_500,texture_biased,32,2,13,0.13399437473682885,25,0.9999800946773548,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_32/generated/completions/completion_0001_01878.png
s_fish_500,texture_biased,32,3,67,0.10639037876401453,25,0.9965539973198073,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08610.png
s_fish_500,texture_biased,32,4,44,0.1018282045076607,25,0.951804267180051,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05263.png
s_fish_500,texture_biased,32,5,61,0.09622716050251101,25,0.999639096660334,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08645.png
s_fish_500,texture_biased,64,1,59,0.16696637229754369,25,0.9999956555205591,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_64/generated/completions/completion_0001_02909.png
s_fish_500,texture_biased,64,2,19,0.12020891164704373,25,0.9999999658828935,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_64/generated/completions/completion_0001_05382.png
s_fish_500,texture_biased,64,3,17,0.11676827630440799,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_64/generated/completions/completion_0001_01503.png
s_fish_500,texture_biased,64,4,65,0.10918327014243008,25,0.9999999982826455,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_64/generated/completions/completion_0001_03658.png
s_fish_500,texture_biased,64,5,16,0.09873984207143982,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_500/resnet50_tl_20250829/size_64/generated/completions/completion_0001_01064.png
s_fish_600,shape_biased,8,1,1,0.10876906119923557,25,0.16357616676361963,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04378.png
s_fish_600,shape_biased,8,2,6,0.1086733824852725,25,0.16348615682980147,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_00545.png
s_fish_600,shape_biased,8,3,12,0.10853156892494725,25,0.16338161688971986,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04378.png
s_fish_600,shape_biased,8,4,18,0.10841106849635922,25,0.16324011524534884,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_00545.png
s_fish_600,shape_biased,8,5,42,0.10767230309739544,25,0.1625565777317262,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09416.png
s_fish_600,shape_biased,16,1,79,0.1788300709237216,25,0.9999999999916125,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03426.png
s_fish_600,shape_biased,16,2,74,0.1441700561329763,25,0.9999999985398844,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04601.png
s_fish_600,shape_biased,16,3,59,0.12268916964609607,25,0.9999999997529753,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00763.png
s_fish_600,shape_biased,16,4,61,0.10961450311673894,25,0.9999999999999983,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03790.png
s_fish_600,shape_biased,16,5,27,0.08506894827618167,25,0.9999999904054995,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_05882.png
s_fish_600,shape_biased,32,1,11,0.16175809125792553,25,0.9999999992177027,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_05926.png
s_fish_600,shape_biased,32,2,0,0.11708735761486336,25,0.9999999794733173,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_02445.png
s_fish_600,shape_biased,32,3,46,0.1134785442487582,25,0.9999938744116327,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08618.png
s_fish_600,shape_biased,32,4,34,0.0981384741397351,25,0.999996001930744,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_07674.png
s_fish_600,shape_biased,32,5,45,0.09592436445954886,25,0.9999999995783656,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_00261.png
s_fish_600,shape_biased,64,1,67,0.20256995686249568,25,0.9999999990120199,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_08203.png
s_fish_600,shape_biased,64,2,25,0.1457664387959205,25,0.9999999902209095,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_03577.png
s_fish_600,shape_biased,64,3,38,0.12440004389785492,25,0.9999999989259442,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_09938.png
s_fish_600,shape_biased,64,4,9,0.08246621338251013,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02944.png
s_fish_600,shape_biased,64,5,75,0.08171270094700316,25,0.9999999364891705,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_06583.png
s_fish_600,texture_biased,8,1,0,0.10003407988435625,25,0.012572399899483938,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07857.png
s_fish_600,texture_biased,8,2,1,0.10002676716266437,25,0.012571467284745987,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07857.png
s_fish_600,texture_biased,8,3,2,0.10001936115970109,25,0.01257052277356394,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07857.png
s_fish_600,texture_biased,8,4,3,0.10001185945875365,25,0.012569566057726684,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07857.png
s_fish_600,texture_biased,8,5,4,0.10000425954789544,25,0.012568596816880035,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_8/generated/completions/completion_0001_07857.png
s_fish_600,texture_biased,16,1,18,0.11515837636123835,25,0.19089888555203186,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05531.png
s_fish_600,texture_biased,16,2,62,0.11425291979198235,25,0.19351452762495577,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03015.png
s_fish_600,texture_biased,16,3,38,0.11331099691536424,25,0.17832738715732555,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03015.png
s_fish_600,texture_biased,16,4,76,0.11241127270877437,25,0.19040122321002476,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03015.png
s_fish_600,texture_biased,16,5,41,0.11108458496474187,25,0.1604404947559091,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07930.png
s_fish_600,texture_biased,32,1,1,0.1929617148834056,25,0.8975258887968371,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_32/generated/completions/completion_0001_07288.png
s_fish_600,texture_biased,32,2,10,0.15653446110949096,25,0.9361325583299633,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_32/generated/completions/completion_0001_03916.png
s_fish_600,texture_biased,32,3,68,0.14115823801059396,25,0.9983020337779361,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_32/generated/completions/completion_0001_07381.png
s_fish_600,texture_biased,32,4,35,0.0915782228229069,25,0.908763279900506,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_32/generated/completions/completion_0001_04965.png
s_fish_600,texture_biased,32,5,5,0.07502453918393331,25,0.6507578775425364,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08325.png
s_fish_600,texture_biased,64,1,10,0.13639610250539874,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_64/generated/completions/completion_0001_06409.png
s_fish_600,texture_biased,64,2,47,0.12577245907759443,25,0.9999999997415853,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_64/generated/completions/completion_0001_03674.png
s_fish_600,texture_biased,64,3,34,0.12379319934491147,25,0.9999999498065806,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_64/generated/completions/completion_0001_03362.png
s_fish_600,texture_biased,64,4,57,0.11349919436315047,25,0.9999999890224377,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00289.png
s_fish_600,texture_biased,64,5,14,0.0889490788845476,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_600/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00324.png
s_fish_700,shape_biased,8,1,5,0.18284955100138245,25,0.9999252749919553,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01440.png
s_fish_700,shape_biased,8,2,55,0.1583673503034346,25,0.8927066985223129,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09490.png
s_fish_700,shape_biased,8,3,36,0.11557455580965537,25,0.8523340707720972,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09391.png
s_fish_700,shape_biased,8,4,3,0.104992482936125,25,0.9514216043875181,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04655.png
s_fish_700,shape_biased,8,5,72,0.08424279502156201,25,0.8808709919723974,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_05685.png
s_fish_700,shape_biased,16,1,2,0.10005519815999661,25,0.0400963525082031,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06493.png
s_fish_700,shape_biased,16,2,7,0.10003987239798452,25,0.04015593073601589,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06493.png
s_fish_700,shape_biased,16,3,0,0.10003872125979063,25,0.04002500456984204,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06493.png
s_fish_700,shape_biased,16,4,12,0.10002317745599686,25,0.040219515747125935,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06493.png
s_fish_700,shape_biased,16,5,16,0.10000572185628692,25,0.04026689386170514,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_fish_700/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06493.png
